stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
4116,4087,Chef Highway at Majestic Oak,CHEF MENTEUR HWY & MAJESTIC OAKS DR,30.010682,-90.015202,,,,,,0
4120,9181,Chef Menteur Blvd. at Louisa St.,CHEF MENTEUR BLVD,30.005189,-90.036415,,,,,,0
4141,4141,St. Bernard Ave. at Mandolin St.,ST BERNARD AVE & PARK ISLAND DR,30.000627,-90.0815,,,,,,0
4261,13030,St Charles at Fern,ST CHARLES AVE & FERN ST,29.941733,-90.132651,,,,,,0
4262,5167,St Charles at Hillary,ST CHARLES AVE & ADAMS ST,29.939808,-90.130253,,,,,,0
4263,5169,St Charles at Lowerline,ST CHARLES AVE & LOWERLINE ST,29.938259,-90.128334,,,,,,0
4264,5171,St Charles at Broadway,ST CHARLES AVE & BROADWAY ST,29.937211,-90.126938,,,,,,0
4286,5214,St Charles at Eighth Street,SAINT CHARLES AVE & 8TH ST,29.929178,-90.089039,,,,,,0
4344,5170,St Charles at Lowerline,SAINT CHARLES AVE & PINE ST,29.938353,-90.128094,,,,,,0
4345,5168,St Charles at Hillary,SAINT CHARLES AVE & HILLARY ST,29.939881,-90.130019,,,,,,0
4346,5166,St Charles at Fern,SAINT CHARLES AVE & FERN ST,29.94179,-90.132367,,,,,,0
4443,SBeCla I,St Bernard at N. Claiborne,LAPEYROUSE ST & N DERBIGNY ST,29.972989,-90.066045,,,,,,0
4445,clber,N. Claiborne Ave. at LaHarpe St.,N CLAIBORNE AVE,29.971699,-90.066255,,,,,,0
4446,PsMb,Paris Ave. at Mirabeau Ave.,MIRABEAU AVE & PARIS AVE,30.007485,-90.074042,,,,,,0
4489,postcl,Poland at St Claude,POLAND AVE,29.964233,-90.031539,,,,,,0
4491,DaEs,Decatur at Esplanade,ESPLANADE AVE & FRENCHMEN ST,29.962069,-90.057743,,,,,,0
4492,4492,N. Peters St.  at Canal St.,N PETERS ST,29.95135,-90.066003,,,,,,0
4505,JyWi,Joe Yenni at W. Loyola,JOE YENNIE BLVD & LOYOLA DR,30.04347,-90.271889,,,,,,0
4506,KrHosp,Kenner Regional Hospital,W ESPLANADE AVE & UNNAMED ST,30.022899,-90.271564,,,,,,0
4509,VtHl,Veterans at Helena,HELENA ST & VETERANS MEMORIAL BLVD,30.006305,-90.254091,,,,,,0
4510,31StLoy,31st St. at Loyola,LOYOLA DR & CLEMSON PL,30.010252,-90.266691,,,,,,0
4514,Wm25,Williams at 25th St.,25TH ST & FLORIDA AVE,30.001531,-90.241029,,,,,,0
4515,WmAr,Williams at Airline,AIRLINE DR & MINOR ST,29.979932,-90.244853,,,,,,0
4516,MnTh,Minor at Third St.,MINOR ST & FOURTH ST,29.973596,-90.247787,,,,,,0
4523,WilAir O,Williams at Airline,WILLIAMS BLVD & AIRLINE DR,29.979681,-90.244633,,,,,,0
4524,Wil25t O,Williams at 25th St.,WILLIAMS BLVD & 25TH ST,30.001397,-90.240841,,,,,,0
4526,PtCt,Ponchartrain Center,WILLIAMS BLVD & UNNAMED ST,30.038482,-90.237601,,,,,,0
4527,EsMl,Esplanade Mall,WINDSONG APARTMENTS & W ESPLANADE AVE,30.020727,-90.250779,,,,,,0
4561,WmBr,Williams at Bruin,BRUIN DR & BRUNO DR,30.01248,-90.23973,,,,,,0
4563,32NdWm,32nd St. at Williams,32ND ST & FLORIDA AVE,30.014082,-90.240024,,,,,,0
4609,4073,Chef Highway at Arthur,CHEF MENTEUR HWY & ARTHUR DR,30.015138,-89.983809,,,,,,0
4612,4075,Chef Highway at Crowder,CROWDER BLVD & CHEF MENTEUR HWY,30.014462,-89.987717,,,,,,0
4644,4644,Gentilly Blvd. at Foy St.,GENTILLY BLVD & FOY ST,29.997896,-90.060965,,,,,,0
4645,4645,Gentilly Blvd. at Norman Mayer Ave.,NORMAN MAYER AVE & FOY ST,29.997226,-90.061486,,,,,,0
4646,4646,Gentilly Blvd. at Pauger St.,GENTILLY BLVD & GENTILLY BLVD,29.995688,-90.062784,,,,,,0
4651,4651,N. Broad St. at Agriculture St.,AGRICULTURE ST & CATON ST,29.987235,-90.068395,,,,,,0
4652,4652,N. Broad St. at Republic St.,N BROAD ST & DUELS ST,29.985103,-90.070333,,,,,,0
4655,4655,N. Broad St. at D'Abadie St.,N BROAD ST & AUBRY ST,29.981081,-90.073944,,,,,,0
4656,4656,N. Broad St. at Lapeyrouse St.,LAPEYROUSE ST & N BROAD ST,29.979462,-90.075408,,,,,,0
4657,4657,N. Broad St. at Columbus St.,N BROAD ST & COLUMBUS ST,29.977855,-90.076843,,,,,,0
4658,4658,N. Broad St. at Esplanade Ave.,N BROAD AVE & BELL ST,29.976184,-90.078335,,,,,,0
4659,4659,N. Broad St. at Ursulines Ave.,N BROAD ST & BELLECHASSE ST,29.974076,-90.080171,,,,,,0
4660,4660,N. Broad St. at Dumaine St.,N BROAD ST & DUMAINE ST,29.97233,-90.0817,,,,,,0
4661,4661,N. Broad St. at Orleans Ave.,N BROAD ST & ORLEANS AVE,29.971002,-90.082847,,,,,,0
4662,4662,N. Broad St. at Lafitte St.,N BROAD AVE & LAFITTE ST,29.96936,-90.084307,,,,,,0
4663,4663,N. Broad St. at Bienville St.,N BROAD ST & BIENVILLE ST,29.967509,-90.085895,,,,,,0
4664,4664,S. Broad Ave. at Banks St.,S BROAD ST & PALMYRA ST,29.963135,-90.089745,,,,,,0
4665,4665,S. Broad Ave. at Tulane Ave.,,29.961793,-90.090833,,,,,,0
4679,5530,S. Broad at Erato,S BROAD ST & ERATO ST,29.953215,-90.097321,,,,,,0
4680,5532,S. Broad at Overpass,S BROAD ST & EUPHROSINE ST,29.95648,-90.094972,,,,,,0
4681,6127,S. Broad at Gravier,S BROAD ST & GRAVIER ST,29.96052,-90.09155,,,,,,0
4682,6128,S. Broad at Tulane,S BROAD ST & BROAD AVE,29.961583,-90.090591,,,,,,0
4683,6130,S. Broad at Banks,S BROAD ST & BANKS ST,29.96267,-90.089662,,,,,,0
4684,7302,N. Broad at Bienville,N BROAD ST & IBERVILLE ST,29.967016,-90.085888,,,,,,0
4685,7303,N. Broad at St Louis,N BROAD ST & SAINT LOUIS ST,29.968577,-90.084399,,,,,,0
4686,7304,N. Broad at Orleans,N BROAD ST & SAINT PETER ST,29.970536,-90.082809,,,,,,0
4687,7306,N. Broad at Dumaine,N BROAD ST & SAINT ANN ST,29.971983,-90.081578,,,,,,0
4688,7307,N. Broad at Ursulines,N BROAD ST & URSULINES AVE,29.973649,-90.080097,,,,,,0
4689,7308,N. Broad at Esplanade,ESPLANADE AVE & N DORGENOIS ST,29.97586,-90.078178,,,,,,0
4690,7309,N. Broad at Columbus,N BROAD ST & LEPAGE ST,29.977516,-90.076675,,,,,,0
4691,7310,N. Broad at Lapeyrouse,N BROAD ST & LAPEYROUSE ST,29.979132,-90.07529,,,,,,0
4692,7311,N. Broad at D'Abadie,N BROAD ST & ONZAGA ST,29.980722,-90.073857,,,,,,0
4694,7314,N. Broad at Duels,N BROAD ST & HOPE ST,29.984789,-90.07023,,,,,,0
4696,7316,N. Broad at Treasure,N BROAD ST & SOU RAILROAD,29.989271,-90.066201,,,,,,0
4697,7317,Allen at Humanity,ALLEN ST & I 610 W,29.99135,-90.065662,,,,,,0
4700,7195,Gentilly at Pauger,GENTILLY BLVD & SAINT ANTHONY AVE,29.995623,-90.062539,,,,,,0
4702,7197,Gentilly at Foy,GENTILLY BLVD & FOY ST,29.997768,-90.060741,,,,,,0
4705,8054,Gentilly at Clematis,GENTILLY BLVD & CLEMATIS ST,30.001653,-90.05641,,,,,,0
4709,9171,Gentilly at Aster,GENTILLY BLVD & ASTER ST,30.00261,-90.046402,,,,,,0
4710,9172,Chef Highway at Iroquois,CHEF MENTEUR HWY & IROQUOIS ST,30.002641,-90.044016,,,,,,0
4742,4030,Chef Highway at Sherwood,CHEF MENTEUR HWY & WISTERIA ST,30.022557,-89.951796,,,,,,0
4745,4745,Chef Highway at Computer Center,CHEF MENTEUR HWY & RAMP,30.029924,-89.930697,,,,,,0
4749,4749,Michoud at Willowbrook,MICHOUD BLVD & WILLOWBROOK DR,30.043822,-89.930453,,,,,,0
4750,4750,Michoud at Cavalier,MICHOUD BLVD & W CAVELIER DR,30.05808,-89.930208,,,,,,0
4751,4751,Michoud at Adventure,MICHOUD BLVD & ADVENTURE AVE,30.06205,-89.928311,,,,,,0
4881,4881,Chartesl at St Ferdinand,CHARTRES ST & ST FERDINAND ST,29.963476,-90.049693,,,,,,0
4886,4886,Chartres at  at Congress,CHARTRES ST & CONGRESS ST,29.961201,-90.04044,,,,,,0
4888,4888,Chartres at Poland,CHARTRES ST & LESSEPS ST,29.959575,-90.033202,,,,,,0
4917,4917,Poland at Dauphine,POLAND AVE & LESSEPS ST,29.961714,-90.032572,,,,,,0
4974,4974,Veterans at Fleur De Lis,VETERANS BLVD & FLEUR DE LIS DR,29.999854,-90.118908,,,,,,0
5030,8038,St. Claude Ave. at Mandeville St.,ST CLAUDE AVE,29.968681,-90.054413,,,,,,0
5031,9088,Franklin Ave. at Urquhart St.,FRANKLIN AVE,29.970867,-90.04952,,,,,,0
5122,7052,Canal Blvd at Walker,WALKER ST & VICKSBURG ST,30.017519,-90.10612,,,,,,0
5127,7531,N. Peters St. at Bienville St.,N PETERS ST,29.953211,-90.065123,,,,,,0
5128,7532,N. Peters St. at St. Louis St.,N PETERS ST,29.95509,-90.064202,,,,,,0
5129,7534,Decatur St. at Dumaine St.,DECATUR ST,29.958303,-90.061349,,,,,,0
5130,7535,N. Peters St. at Ursulines St.,N PETERS ST,29.959546,-90.059563,,,,,,0
5131,ElSc,Elysian Fields Ave. at St. Claude Ave.,ELYSIAN FIELDS AVE,29.968499,-90.056693,,,,,,0
5134,7287,Paris Ave. at King Drive (Farside),PARIS AVE & KING DR,30.006252,-90.074107,,,,,,0
5138,5586,M L King at Prieur,MARTIN LUTHER KING JR BLVD & S JOHNSON ST,29.94789,-90.091524,,,,,,0
5139,5580,M L King at Rocheblave,S ROCHEBLAVE ST & THALIA ST,29.950665,-90.095766,,,,,,0
5140,5140,Chef Menteur Highway at Congress Dr.,CHEF MENTEUR HWY,30.007409,-90.031676,,,,,,0
5144,5144,Louisa St. at N. Robertson St.,LOUISA ST & N CLAIBORNE AVE,29.971292,-90.041236,,,,,,0
5162,9248,S. Claiborne Ave. at Canal St.,N CLAIBORNE,29.958874,-90.077779,,,,,,0
5172,5172,Canal at Decatur (Out),CANAL ST & N PETERS ST,29.951818,-90.066987,,,,,,0
5176,6106,O'Keefe Ave. at Lafayette St.,LAFAYETTE ST & OKEEFE AVE,29.949053,-90.074587,,,,,,0
5189,6350,S. Peters at John Churchill Chase,S PETERS ST & UNNAMED ST,29.940734,-90.065709,,,,,,0
5201,4375,Morrison at Shubrick,MORRISON RD & SHUBRICK ST,30.040786,-89.985444,,,,,,0
5202,4381,Bundy at Middleboro,,30.036296,-89.98719,,,,,,0
5205,LoyVet,Loyola at Veterans,VETERANS MEMORIAL HWY & LOYOLA DR,30.005658,-90.266371,,,,,,0
5206,1111,Veterans at Bessemer,VETERANS MEMORIAL BLVD & DECATUR ST,30.005481,-90.264481,,,,,,0
5207,1112,Veterans at Pheonix,PHOENIX ST & VETERANS MEMORIAL BLVD,30.005647,-90.262521,,,,,,0
5208,1113,Veterans at Jasper,JASPER ST & VETERANS MEMORIAL HWY,30.005854,-90.259763,,,,,,0
5209,1114,Veterans at Dawson,VETERANS MEMORIAL BLVD & DAWSON AVE,30.006157,-90.256072,,,,,,0
5215,4107,I-10 Service Rd. at McDonalds,I-10 SERVICE RD & READ LN,30.038407,-89.975067,,,,,,0
5218,4098,Bullard at Winrock,BULLARD AVE & WINROCK DR,30.036651,-89.953499,,,,,,0
5221,4277,Bullard at Melvin,BULLARD AVE & WINROCK DR,30.036527,-89.952835,,,,,,0
5232,2103,Whitney at Virgil,VIRGIL ST & WHITNEY AVE,29.926584,-90.042184,,,,,,0
5233,2279,Whitney at Romain,WHITNEY AVE & ROMAIN ST,29.925096,-90.042258,,,,,,0
5234,2293,Whitney at West Bank Expressway,WHITNEY AVE & UNNAMED ST,29.923493,-90.04201,,,,,,0
5235,2039,West Bank Expwy. at Oakwood Mall,UNNAMED ST & WESTBANK EXPY,29.922992,-90.041281,,,,,,0
5236,2277,West Bank Expwy. at Denny's,WESTBANK EXPY & RAMP,29.924763,-90.040162,,,,,,0
5237,2179,West Bank Expwy. at Terry Parkway,WESTBANK EXPY & TERRY PKY,29.925758,-90.039525,,,,,,0
5239,8039,St. Claude Ave. at St. Roch Ave.,ST CLAUDE AVE,29.968818,-90.052204,,,,,,0
5246,5609,St. Claude Ave. at Spain St.,,29.96874,-90.053345,,,,,,0
5251,5251,Michoud at Lake Forest,MICHOUD BLVD & LAKE FOREST BLVD,30.049232,-89.930647,,,,,,0
5252,5252,Jazzland,MICHOUD BLVD & LAKE FOREST BLVD,30.053173,-89.931043,,,,,,0
5265,2330,Nunez at Ptolemy,,29.94029,-90.050704,,,,,,0
5266,2331,Nunez at Lawrence,NUNEZ ST & LAWRENCE ST,29.939218,-90.050687,,,,,,0
5267,5267,General DeGaulle at Hendee,HENDEE AVE & GENERAL DEGAULLE DR,29.930389,-90.039894,,,,,,0
5268,5777,St Charles at Union,ST CHARLES AVE & GRAVIER ST,29.951141,-90.070222,,,,,,0
5269,5799,St Charles at Josephine,SAINT CHARLES AVE & ST ANDREW ST,29.934816,-90.079579,,,,,,0
5273,8002,Elysian Fields Ave. at Royal St.,ELYSIAN FIELDS AVE,29.964545,-90.056368,,,,,,0
5274,5274,Elysian Fields Ave. at Dauphine St.,ELYSIAN FIELDS AVE,29.965526,-90.056468,,,,,,0
5275,5275,UNO Technology Center,LAKESHORE DR,30.031504,-90.061812,,,,,,0
5279,Carl,Canal Blvd at R E Lee,CANAL BLVD & ROBERT E LEE BLVD,30.019295,-90.106008,,,,,,0
5299,2995,Whitney at Romain,WHITNEY AVE & ROMAIN ST,29.924963,-90.041925,,,,,,0
5300,2994,Whitney at Virgil,WHITNEY AVE & WESTBANK EXPY,29.926423,-90.041778,,,,,,0
5312,7269,St. Bernard Ave. at Senate St.,ST BERNARD AVE,29.998641,-90.080398,,,,,,0
5314,1019,Ursulines Station,O PUBLIC BELT RAILROAD & GOV NICHOLLS ST WHARF,29.95953,-90.059121,,,,,,0
5315,1020,Dumaine Station,DUMAINE ST & UNNAMED ST,29.958007,-90.060912,,,,,,0
5317,1023,Toulouse Station,TOULOUSE ST & NEW ORLEANS PUBLIC BELT,29.955655,-90.06295,,,,,,0
5318,5318,Bienville Station,O PUBLIC BELT RAILROAD & CONTI ST,29.952795,-90.063704,,,,,,0
5351,MaNp,Magazine at Napoleon,NAPOLEON AVE & MAGAZINE ST,29.920694,-90.101676,,,,,,0
5367,13071,L C Simon at Elysian Fields,LEON C SIMON DR & ELYSIAN FIELDS AVE,30.025308,-90.060985,,,,,,0
5371,OrCp,Orleans at City Park,ORLEANS AVE & CITY PARK AVE,29.984246,-90.102785,,,,,,0
5416,13041,Canal at Galvez (Out),CANAL ST & N JOHNSON ST,29.962276,-90.082505,,,,,,0
5417,CaBr,Canal at S. Broad,CANAL ST & N WHITE ST,29.965729,-90.087599,,,,,,0
5418,CaWh I,Canal at S. White,CANAL ST & N DUPRE ST,29.966643,-90.088946,,,,,,0
5419,CaCr,Canal at S. Carrollton,CANAL ST & S CARROLLTON AVE,29.974355,-90.100315,,,,,,0
5421,CanCar O,Canal at N. Carrollton,CANAL ST & UNNAMED ST,29.974417,-90.100437,,,,,,0
5423,cabr o,Canal at N. Broad,CANAL ST & N BROAD AVE,29.965685,-90.087519,,,,,,0
5433,CnTer,Cemeteries Transit Terminal,CANAL BLVD,29.982693,-90.110492,,,,,,0
5475,6308,Race at Religious,RACE ST & RELIGIOUS ST,29.933038,-90.066649,,,,,,0
5476,13006,Religious at Richard,RICHARD ST & RELIGIOUS ST,29.931345,-90.067133,,,,,,0
5477,6310,Religious at Celeste,CELESTE ST & FELICITY ST,29.928421,-90.068006,,,,,,0
5478,578,Tchoupitoulas St. at St. Andrew St.,TCHOUPITOULAS ST & ST ANDREW ST,29.924855,-90.069093,,,,,,0
5501,5501,Canal at LaSalle (In),CANAL ST & LA SALLE ST,29.957434,-90.075405,,,,,,0
5507,5507,Canal at Lopez (In),CANAL ST & N LOPEZ ST,29.968815,-90.092157,,,,,,0
5508,6227,Canal at Jeff Davis (In),CANAL ST & N CLARK ST,29.969875,-90.093714,,,,,,0
5509,6226,Canal at Clark (In),CANAL ST & N CLARK ST,29.97096,-90.095326,,,,,,0
5510,6225,Canal at Telemachus (In),UNNAMED ST & CANAL ST,29.971974,-90.096863,,,,,,0
5511,6224,Canal at Scott (In),CANAL ST & N PIERCE AVE,29.973067,-90.098436,,,,,,0
5513,8257,Canal at Murat (In),CANAL ST & N MURAT ST,29.977434,-90.10484,,,,,,0
5514,CanSp,Canal at Saint Patrick (In),CANAL ST & N BERNADOTTE ST,29.978677,-90.106656,,,,,,0
5515,CanSp O,Canal at Saint Patrick (Out),CANAL ST & UNNAMED ST,29.978711,-90.106814,,,,,,0
5516,8260,Canal at Murat (Out),UNNAMED ST & CANAL ST,29.97744,-90.104938,,,,,,0
5517,8261,Canal at Hennessy (Out),CANAL ST & UNNAMED ST,29.976197,-90.103094,,,,,,0
5518,8262,Canal at Scott (Out),CANAL ST & N PIERCE ST,29.973209,-90.098614,,,,,,0
5520,5520,Canal at Telemachus (Out),UNNAMED ST & S TELEMACHUS ST,29.971921,-90.096687,,,,,,0
5521,5521,Canal at Clark (Out),UNNAMED ST & CANAL ST,29.970874,-90.095228,,,,,,0
5522,5522,Canal at Jeff Davis (Out),CANAL ST & N RENDON ST,29.969827,-90.093656,,,,,,0
5523,5523,Canal at Lopez (Out),UNNAMED ST & CANAL ST,29.968718,-90.09205,,,,,,0
5525,8268,Canal at Dorgenois (Out),CANAL ST & UNNAMED ST,29.964549,-90.085842,,,,,,0
5526,8269,Canal at Tonti (Out),CANAL ST & N TONTI ST,29.963185,-90.083851,,,,,,0
5527,5527,Canal at Prieur (Out),CANAL ST & N ROMAN ST,29.960816,-90.080356,,,,,,0
5528,5528,Canal at N. Claiborne (Out),CANAL ST & N CLAIBORNE AVE,29.959296,-90.078051,,,,,,0
5530,CaBa,Canal at Basin (Out),CANAL ST & BASIN ST,29.956271,-90.073594,,,,,,0
5533,8275,Canal at Bourbon (Out),CANAL ST & ROYAL ST,29.953711,-90.069772,,,,,,0
5534,5534,Canal at Chartres (Out),UNNAMED ST & CHARTRES ST,29.952575,-90.068064,,,,,,0
5535,8277,Canal at N. Peters (Out),CANAL ST & S PETERS ST,29.951016,-90.065793,,,,,,0
5584,Cemeta I,Cemeteries (Bus),,29.983377,-90.110683,,,,,,0
5597,GdHol,General DeGaulle at Holiday,HOLIDAY DR,29.920536,-90.015353,,,,,,0
5624,CaWh,Canal at N. White,CANAL ST & S DUPRE ST,29.966714,-90.089092,,,,,,0
5669,MiEx,Michoud at Expedition,MICHOUD BLVD & EXPEDITION DR,30.063922,-89.926833,,,,,,0
5685,SBeSen I,St Bernard at Senate,,29.999125,-90.08092,,,,,,0
7518,7518,Poydras at Liberty,POYDRAS ST & LA SALLE ST,29.951484,-90.07731,,,,,,0
7578,EsBr,Esplanade at N. Broad,ESPLANADE AVE & BELL ST,29.976094,-90.078486,,,,,,0
7579,EspCla O,Esplanade at N. Claiborne,ESPLANADE AVE & N ROBERTSON ST,29.969328,-90.068284,,,,,,0
7580,OhMk,O C Haley at M L King,ORETHA C HALEY BLVD & THALIA ST,29.941107,-90.079418,,,,,,0
7589,OCHMLK O,O C Haley at M L King,ORETHA C HALEY BLVD & MARTIN LUTHER KING JR BLVD,29.940978,-90.079186,,,,,,0
7592,EspBro O,Esplanade at N. Broad,ESPLANADE AVE & N DORGENOIS ST,29.975915,-90.078054,,,,,,0
7594,RoSA,Rousseau at St Andrew,ROUSSEAU ST & ST ANDREW ST,29.926067,-90.070189,,,,,,0
7603,7603,St Claude at Franklin,ST CLAUDE AVE,29.969116,-90.050059,,,,,,0
7625,13005,Canal at Convention Center Blvd,CANAL ST & CONVENTION CENTER BLVD,29.949727,-90.064303,,,,,,0
7646,Musm,Museum of Art,N CARROLLTON AVE & COLLINS DIBOLL CIR,29.983853,-90.090035,,,,,,0
7710,scay,St Claude at Aycock,,29.956666,-90.003289,,,,,,0
7712,ChDe,Chef Menteur Highway at Desire Drive,CHEF MENTEUR HWY & CONGRESS DR,30.006378,-90.034019,,,,,,0
7713,2999,Tullis at Behrman Highway,BEHRMAN HWY & TULLIS DR,29.907276,-90.017808,,,,,,0
7714,7714,Chef Menteur Blvd. at Desire Pkwy,CHEF MENTEUR BLVD,30.006019,-90.034168,,,,,,0
7715,7715,Caffin at Florida,CAFFIN AVE & LAW ST,29.977355,-90.010414,,,,,,0
7717,7717,Canal St. at N. Peters St.,N PETERS ST,29.951278,-90.065962,,,,,,0
7718,lasc,Louisiana at St Charles,LOUISIANA AVE & CARONDELET ST,29.928382,-90.091645,,,,,,0
7726,HyAl,Hayne at Alabama,ALABAMA ST & WALES ST,30.032909,-90.026054,,,,,,0
7728,witn,Wilty Terminal,WESTBANK EXPY & WHITNEY AVE,29.921824,-90.04228,,,,,,0
7729,mglbl,Mardi Gras at L B Landry,MARDI GRAS BLVD & CRESCENT CITY CONNECTION,29.937926,-90.041453,,,,,,0
7731,lbnw,LB Landry at Newton (Farside),LB LANDRY AVE & LA-428,29.944912,-90.041059,,,,,,0
7744,RlCa,R E Lee at Canal Blvd,CANAL BLVD & ROBERT E LEE BLVD,30.020419,-90.106451,,,,,,0
7746,vtcr,Veterans at Carrollton,VETERANS BLVD & UNNAMED ST,30.000233,-90.125603,,,,,,0
7751,RLee,R E Lee at Beauregard,ROBERT E LEE BLVD & BEAUREGARD AVE,30.020919,-90.083935,,,,,,0
7755,7755,Claiborne at Forstall,FORSTALL ST & N ROBERTSON ST,29.967086,-90.019898,,,,,,0
7757,PsREL,Paris Ave. at R E Lee,PARIS AVE & ROBERT E LEE BLVD,30.020877,-90.075663,,,,,,0
7762,7762,N. Claiborne at Forstall,N. Claiborne  & Forstall & LIZARDI ST,29.96752,-90.019579,,,,,,0
7777,7777,Tupelo at N. Tonti,N TONTI ST & GORDON ST,29.971724,-90.005778,,,,,,0
7778,7778,Tupelo at N. Galvez,N GALVEZ ST & GORDON ST,29.969755,-90.006742,,,,,,0
7781,7781,Tupelo at N. Claiborne,TUPELO ST & N CLAIBORNE AVE,29.96505,-90.009008,,,,,,0
7809,7809,Mazant at N. Prieur,N PRIEUR ST & MAZANT ST,29.973577,-90.032018,,,,,,0
7810,7810,Mazant at N. Derbigny,N DERBIGNY ST & MAZANT ST,29.9716,-90.03265,,,,,,0
7811,7811,Mazant at N. Robertson,N ROBERTSON ST & BARTHOLOMEW ST,29.969542,-90.033312,,,,,,0
7812,RoPo,N. Robertson at Poland,POLAND AVE & N VILLERE ST,29.96869,-90.030465,,,,,,0
7822,7822,S. Galvez at Banks,S GALVEZ ST & PALMYRA ST,29.959814,-90.084567,,,,,,0
7829,7829,Press Dr. at Pressburg St.,PRESS DR & CADDIE RD,30.019135,-90.043336,,,,,,0
7830,7830,Press Dr. at Emmit W. Bashful Blvd.,PRESS DR & ROBERT E LEE BLVD,30.022522,-90.043605,,,,,,0
7833,WnDs,Winn Dixie at Desire Parkway,,30.005525,-90.033834,,,,,,0
7867,7867,Elysian Fields Ave. at N. Miro St.,ELYSIAN FIELDS AVE & I-10,29.979713,-90.0581,,,,,,0
7870,7870,Curran at Star,CURRAN RD & STAR ST,30.071921,-89.942166,,,,,,0
7871,7871,Curran at Sail,CURRAN RD & SAIL ST,30.070718,-89.944008,,,,,,0
7872,7872,Curran at Forum,CURRAN RD & BUFFALO RD,30.069451,-89.945602,,,,,,0
7873,7873,Pontchartrain Blvd. at Country Club,PONTCHARTRAIN BLVD & OAKLAND DR,29.979311,-90.113405,,,,,,0
8052,8052,Bullard at Midpoint,MIDPOINT DR & BULLARD AVE,30.031907,-89.949553,,,,,,0
8053,10956,Lake Forest at Bundy,LAKE FOREST BLVD & BUNDY RD,30.029214,-89.982441,,,,,,0
8054,10957,Poydras at Camp,POYDRAS ST & MAGAZINE ST,29.949414,-90.069128,,,,,,0
8055,10958,Magazine at Joseph,MAGAZINE ST & ARABELLA ST,29.921143,-90.117296,,,,,,0
8056,10959,I-10 Service Rd. at Camberley,I 10 SERVICE RD & CAMBERLEY DR,30.043669,-89.965907,,,,,,0
8060,10960,St. Bernard Ave. at Desaix Blvd.,ST BERNARD AVE,29.989151,-90.074974,,,,,,0
8062,8062,Chartres at France,CHARTRES ST & FRANCE ST,29.960008,-90.035196,,,,,,0
8063,10963,Tchoupitoulas at First Street,TCHOUPITOULAS ST & W SORAPARU ST,29.921914,-90.074564,,,,,,0
8064,10964,Annunciation at Erato,ANNUNCIATION ST & THALIA ST,29.938684,-90.068454,,,,,,0
8065,10965,Tchoupitoulas at Pleasant,TCHOUPITOULAS ST & PLEASANT ST,29.918621,-90.084465,,,,,,0
8066,8066,Magazine at Harmony,MAGAZINE ST & 9TH ST,29.923888,-90.0865,,,,,,0
8069,10968,S. Broad at Fontainebleau,S BROAD ST & GENERAL PERSHING ST,29.949147,-90.104019,,,,,,0
8070,5567,Napoleon at S. Rocheblave,NAPOLEON AVE & S ROCHEBLAVE ST,29.947514,-90.104401,,,,,,0
8071,8071,Dwyer at Babylon,DWYER RD & BABYLON ST,30.018987,-90.01956,,,,,,0
8072,10970,Dwyer at Majestic Oaks,DWYER RD & VIRGILIAN ST,30.019785,-90.016296,,,,,,0
8073,10971,Dwyer at Reynes,DWYER RD & REYNES ST,30.020796,-90.011735,,,,,,0
8074,10972,S. Broad Ave. at ML King Ave.,S BROAD ST & THALIA ST,29.952903,-90.097975,,,,,,0
8075,8075,Chef Highway at Michoud (Nearside),,30.031463,-89.927236,,,,,,0
8077,ChdOr,Chef Highway at 14551 Chef,CHEF MENTEUR HWY,30.037165,-89.909273,,,,,,0
8078,4435,Dwyer at Willowbrook,DWYER BLVD & PALACE ST,30.039847,-89.919461,,,,,,0
8081,10976,Simon Bolivar at Erato,ERATO ST & SIMON BOLIVAR AVE,29.943693,-90.080326,,,,,,0
8082,10977,Simon Bolivar at Clio,SIMON BOLIVAR AVE & CLIO ST,29.944541,-90.079697,,,,,,0
8083,10978,Loyola at Girod,LOYOLA AVE & GIROD ST,29.948286,-90.076215,,,,,,0
8084,8084,Canal at Salcedo (In),CANAL ST & N LOPEZ ST,29.968193,-90.091244,,,,,,0
8085,10980,Canal at Salcedo (Out),UNNAMED ST & CANAL ST,29.968288,-90.091415,,,,,,0
8086,8255,Canal at Saint Anthony (Out),CANAL ST & UNNAMED ST,29.979972,-90.108648,,,,,,0
8087,6253,Canal at S. Peters (In),CANAL ST & S PETERS ST,29.951243,-90.066304,,,,,,0
8145,8145,Canal at Royal (Out),CANAL ST & ROYAL ST,29.953157,-90.068991,,,,,,0
8146,8146,N. Carrollton at St Louis (Out),N CARROLLTON AVE & ST LOUIS ST,29.977469,-90.097449,,,,,,0
8149,8149,Morrison at Berg,MORRISON RD & BERG RD,30.049249,-89.968906,,,,,,0
8150,7958,Morrison at Avalon,MORRISON RD & AVALON WAY,30.044055,-89.978722,,,,,,0
8151,7959,Bundy at Morrison,BUNDY RD & MORRISON RD,30.039013,-89.987945,,,,,,0
8197,8197,Rousseau St. at Felicity St.,ROUSSEAU ST & FELICITY ST,29.92777,-90.068365,,,,,,0
8211,8211,St. Bernard Ave. at Owens Blvd.,ST BERNARD AVE & OWENS BLVD,30.003247,-90.08215,,,,,,0
